id,drug,cyp2d6,CL_sampled,Vd_sampled,Css,dCdt_rel_24h,dCdt_rel_72h,pct_drop_24h,pct_drop_72h,t_75pct,t_50pct,t_25pct,t_10pct,AUC_deficit_7d
1,Venlafaxine_XR,normal,44.570738763180366,1839.1228601753671,0.115497,-0.012028,-0.00959,28.866,69.046,20.3,45.92,82.905,127.035,12.8581
2,Venlafaxine_XR,poor,35.189541226762145,340.315312345017,0.070793,-0.037728,-0.013865,90.547,99.828,NA,1.842,11.429,23.29,11.353
3,Venlafaxine_XR,normal,64.20510745308032,390.86425968606255,0.067733,-0.03562,-0.013782,85.489,99.227,NA,3.432,15.039,30.109,10.6884
4,Venlafaxine_XR,rapid,95.65723335347708,1163.739097577184,0.045207,-0.034503,-0.013816,82.808,99.472,NA,6.925,18.297,31.941,7.0538
5,Venlafaxine_XR,normal,151.77495648622286,469.47768383086384,0.081895,-0.029692,-0.013263,71.261,95.497,NA,9.645,27.611,51.341,12.2219
6,Venlafaxine_XR,normal,92.52746165950444,804.1180342136861,0.053783,-0.03512,-0.013815,84.288,99.466,NA,5.785,16.968,30.653,8.4358
7,Venlafaxine_XR,normal,72.78543236156963,267.35683842193436,0.095736,-0.029945,-0.013216,71.867,95.153,NA,8.334,27.222,52.233,14.3149
8,Venlafaxine_XR,normal,69.07829593731263,554.5378950793089,0.058541,-0.036148,-0.013831,86.755,99.584,NA,4.055,14.745,28.007,9.2644
9,Venlafaxine_XR,normal,53.755911544101856,1108.3028957340628,0.05412,-0.029695,-0.013478,71.267,97.043,1.162,11.391,27.052,46.607,8.1079
10,Venlafaxine_XR,rapid,214.46749015018796,454.1980160307819,0.038242,-0.039374,-0.013878,94.498,99.921,NA,NA,6.799,17.229,6.2275
11,Venlafaxine_XR,normal,184.5715412311246,316.71732677817766,0.025643,-0.041428,-0.013889,99.428,100,NA,NA,NA,5.174,4.2712
12,Venlafaxine_XR,rapid,78.13424161651146,754.9748463167396,0.036926,-0.039068,-0.013882,93.764,99.951,NA,1.097,9.206,19.094,5.976
13,Venlafaxine_XR,normal,166.2573520512422,367.9104488645649,0.033434,-0.040654,-0.013887,97.569,99.989,NA,NA,2.975,11.306,5.5119
14,Venlafaxine_XR,normal,62.55255753019627,831.666559066373,0.048135,-0.035353,-0.013822,84.848,99.522,NA,5.44,16.516,30.027,7.5654
15,Venlafaxine_XR,rapid,223.04045582660788,200.08380961387033,0.039178,-0.039386,-0.013876,94.528,99.908,NA,NA,6.105,16.913,6.3883
16,Venlafaxine_XR,poor,21.093404527842015,256.18505280313127,0.194298,-0.02244,-0.011593,53.856,83.467,2.775,20.371,52.476,95.82,25.779
17,Venlafaxine_XR,normal,73.22003949213625,318.16705165374174,0.049364,-0.039668,-0.013881,95.203,99.944,NA,NA,6.056,16.046,8.0594
18,Venlafaxine_XR,poor,29.45542815195175,323.01276998831014,0.109845,-0.031164,-0.013479,74.793,97.045,NA,8.231,24.188,44.824,16.665
19,Venlafaxine_XR,normal,102.08610867567016,541.3054773911847,0.042333,-0.039417,-0.013882,94.601,99.95,NA,NA,7.801,17.578,6.8808
20,Venlafaxine_XR,normal,133.50928456106195,489.0318554922501,0.038857,-0.039858,-0.013884,95.659,99.962,NA,NA,6.075,15.51,6.3486
21,Venlafaxine_XR,rapid,152.0883077090402,1067.7478520742309,0.04559,-0.036253,-0.013842,87.006,99.666,NA,4.836,14.997,27.524,7.2084
22,Venlafaxine_XR,normal,78.79002697620537,283.07328908953326,0.069058,-0.035229,-0.013734,84.551,98.883,NA,2.574,15.209,31.949,10.8762
23,Venlafaxine_XR,normal,94.27981548063892,446.0191195287968,0.041863,-0.039982,-0.013885,95.956,99.972,NA,NA,5.991,15.149,6.8444
24,Venlafaxine_XR,normal,89.23320601786665,331.57729161209187,0.058087,-0.037073,-0.013825,88.975,99.54,NA,1.089,11.62,25.475,9.2855
25,Venlafaxine_XR,normal,63.18346736828728,972.0239686943496,0.047879,-0.03374,-0.013761,80.975,99.079,NA,7.138,19.414,34.508,7.4296
26,Venlafaxine_XR,normal,125.70989156207284,698.8448151794958,0.142337,-0.019215,-0.01111,46.115,79.989,7.846,27.63,61.217,105.608,18.0107
27,Venlafaxine_XR,normal,168.74943625616302,641.8268384409872,0.046572,-0.037422,-0.013847,89.813,99.698,NA,2,11.701,24.253,7.4515
28,Venlafaxine_XR,normal,71.45489461800516,179.17438277742525,0.121336,-0.02611,-0.01249,62.664,89.929,NA,13.306,38.693,72.26,17.2206
29,Venlafaxine_XR,normal,109.77290775511422,364.5051657787373,0.027409,-0.041549,-0.013889,99.719,100,NA,NA,NA,4.057,4.5732
30,Venlafaxine_XR,normal,100.1990761696836,248.54684803444704,0.039396,-0.040701,-0.013887,97.682,99.988,NA,NA,2.246,10.67,6.5032
31,Venlafaxine_XR,rapid,162.9734000778958,526.7802072888028,0.086355,-0.028486,-0.01311,68.366,94.395,NA,11.292,30.528,55.942,12.713
32,Venlafaxine_XR,normal,86.53279353369906,627.1468812715533,0.096969,-0.026655,-0.012939,63.971,93.16,2.028,14.392,34.599,61.048,13.9972
33,Venlafaxine_XR,normal,66.30999975824017,324.7049712387098,0.074784,-0.034389,-0.013692,82.533,98.582,NA,3.925,17.152,34.659,11.687
34,Venlafaxine_XR,normal,90.06352446667208,494.6989257641081,0.056057,-0.036706,-0.013829,88.094,99.571,NA,2.756,13.169,26.53,8.9181
35,Venlafaxine_XR,normal,83.19630552744364,405.28647164429947,0.118706,-0.024539,-0.012346,58.893,88.89,1.924,16.816,42.245,75.863,16.5345
36,Venlafaxine_XR,normal,68.12771920119658,654.0666701516145,0.0413,-0.038916,-0.013881,93.399,99.946,NA,1.222,9.513,19.602,6.6764
37,Venlafaxine_XR,normal,67.89413948868352,899.6203810754213,0.064767,-0.030872,-0.013642,74.092,98.219,0.841,10.443,24.698,41.854,9.8224
38,Venlafaxine_XR,rapid,169.50464901166993,268.53459452538465,0.047134,-0.038047,-0.013851,91.314,99.727,NA,NA,9.322,22.046,7.5988
39,Venlafaxine_XR,normal,37.343771848146304,731.9621926263292,0.107225,-0.023342,-0.012682,56.021,91.31,5.104,19.742,41.627,68.084,15.001
40,Venlafaxine_XR,rapid,122.53239934516684,344.8711059402322,0.091642,-0.028632,-0.013076,68.716,94.148,NA,10.57,30.421,56.657,13.5035
41,Venlafaxine_XR,normal,29.407330617621156,440.5312705991355,0.080723,-0.033824,-0.013753,81.178,99.022,NA,6.332,19.052,34.699,12.55
42,Venlafaxine_XR,normal,112.14786990880256,272.1308889047969,0.145473,-0.020781,-0.01127,49.874,81.147,4.222,24.124,58.148,103.126,18.7934
43,Venlafaxine_XR,rapid,245.05375838446935,359.2518996939079,0.037401,-0.039483,-0.013878,94.759,99.925,NA,NA,6.265,16.685,6.0992
44,Venlafaxine_XR,normal,190.7777440031591,593.4577611902156,0.038258,-0.039328,-0.013879,94.388,99.928,NA,NA,7.414,17.614,6.2211
45,Venlafaxine_XR,normal,66.82631320061213,794.7890840673416,0.053515,-0.034775,-0.013815,83.459,99.472,NA,6.201,17.652,31.454,8.3739
46,Venlafaxine_XR,poor,18.938876047620777,524.1588254179205,0.125714,-0.023926,-0.012642,57.424,91.02,3.973,18.586,41.095,68.827,17.6375
47,Venlafaxine_XR,normal,179.23665404199298,539.7068981843964,0.049341,-0.036888,-0.013827,88.532,99.553,NA,2.059,12.448,26.027,7.867
48,Venlafaxine_XR,normal,66.488502797841,338.160859352976,0.097424,-0.029462,-0.013191,70.709,94.972,NA,9.466,28.313,53.271,14.4937
49,Venlafaxine_XR,normal,179.42571238409997,769.6570113915744,0.069381,-0.031285,-0.013502,75.084,97.212,NA,8.646,23.926,44.011,10.5283
50,Venlafaxine_XR,normal,97.77433393051808,396.3285569096687,0.06305,-0.035297,-0.013755,84.714,99.038,NA,3.353,15.456,31.368,9.927
51,Venlafaxine_XR,normal,75.94827538873969,953.6715882661596,0.057751,-0.03235,-0.01373,77.64,98.854,0.15,8.959,22.019,37.709,8.8651
52,Venlafaxine_XR,normal,65.99497757540446,475.16805866154766,0.061052,-0.036372,-0.013828,87.293,99.559,NA,3.388,14.043,27.475,9.6841
53,Venlafaxine_XR,normal,96.60434996986416,654.6489235278376,0.0758,-0.03076,-0.013484,73.824,97.088,NA,9.517,25.013,45.083,11.4511
54,Venlafaxine_XR,rapid,147.72566114429853,978.9150057988908,0.092836,-0.025511,-0.012812,61.226,92.249,3.56,16.314,37.126,64.416,13.2228
55,Venlafaxine_XR,rapid,142.67475587820613,413.4188401047697,0.184107,-0.015656,-0.009591,37.573,69.055,11.446,39.182,86.592,149.264,20.7226
56,Venlafaxine_XR,normal,80.83174970860449,235.68813221377613,0.052382,-0.039051,-0.01387,93.723,99.864,NA,NA,6.7,18.17,8.5201
57,Venlafaxine_XR,normal,71.40693645685698,617.1623862189343,0.095663,-0.027134,-0.013056,65.121,94.001,1.874,13.893,33.173,58.132,13.9089
58,Venlafaxine_XR,normal,98.03158844226786,686.468576724528,0.059516,-0.034498,-0.013766,82.794,99.114,NA,5.871,17.804,32.876,9.2923
59,Venlafaxine_XR,normal,81.8565862495894,345.34708121141506,0.079373,-0.032376,-0.013533,77.702,97.44,NA,6.099,21.464,41.783,12.1767
60,Venlafaxine_XR,rapid,85.36321479013763,869.5758146886682,0.094908,-0.025146,-0.012869,60.349,92.659,4.03,17.056,37.378,63.317,13.5139
61,Venlafaxine_XR,poor,17.862329947453553,985.6173967413156,0.135753,-0.013565,-0.009584,32.557,69.007,16.609,43.332,84.437,136.171,15.1657
62,Venlafaxine_XR,normal,38.129600924529896,434.48907584069286,0.060941,-0.037637,-0.013865,90.33,99.828,NA,2.27,11.824,23.581,9.7602
63,Venlafaxine_XR,normal,88.13988139497764,611.5987434631255,0.067955,-0.033019,-0.013671,79.245,98.431,NA,7.099,20.491,37.644,10.4817
64,Venlafaxine_XR,rapid,167.57222333791572,316.85450678533783,0.039236,-0.039692,-0.01388,95.261,99.939,NA,NA,5.595,15.756,6.4118
65,Venlafaxine_XR,normal,118.89794417515893,293.3124593424558,0.031455,-0.041304,-0.013889,99.13,99.999,NA,NA,NA,6.584,5.2283
66,Venlafaxine_XR,normal,58.24719266735555,498.3107329576666,0.042013,-0.040009,-0.013887,96.022,99.983,NA,NA,6.571,15.461,6.8618
67,Venlafaxine_XR,rapid,213.35294121331177,573.8620356302326,0.099006,-0.025721,-0.012642,61.73,91.019,1.639,15.144,38.1,68.442,14.0603
68,Venlafaxine_XR,poor,22.033310292800675,414.9667700349289,0.099145,-0.031201,-0.013575,74.883,97.737,NA,8.997,24.098,42.845,15.0709
69,Venlafaxine_XR,normal,65.69942428099097,696.6378939310504,0.044614,-0.03781,-0.013871,90.745,99.873,NA,2.666,11.883,23.084,7.1472
70,Venlafaxine_XR,rapid,155.02755974871215,729.1402116946136,0.030392,-0.040723,-0.013888,97.736,99.996,NA,NA,4.507,12.178,4.9987
71,Venlafaxine_XR,normal,50.43814596815765,384.6304918182508,0.063522,-0.037488,-0.013855,89.97,99.757,NA,1.958,11.746,24.04,10.1693
72,Venlafaxine_XR,normal,78.02632404644905,435.2010292703814,0.082094,-0.031321,-0.013467,75.17,96.963,NA,7.932,23.844,44.781,12.4645
73,Venlafaxine_XR,normal,43.06273786848647,373.4347077132156,0.08196,-0.034131,-0.013721,81.913,98.793,NA,5.268,18.139,34.612,12.7733
74,Venlafaxine_XR,rapid,248.29648471061023,577.1556328837393,0.060821,-0.033536,-0.013653,80.485,98.304,NA,5.468,19.132,37.137,9.4281
75,Venlafaxine_XR,normal,54.69825262523579,543.2182519839362,0.077858,-0.031995,-0.013631,76.787,98.141,NA,8.325,22.532,40.306,11.912
76,Venlafaxine_XR,normal,61.20092748619657,324.742196176846,0.063532,-0.037312,-0.013836,89.548,99.619,NA,1.158,11.333,24.641,10.1711
77,Venlafaxine_XR,normal,208.50263735452435,388.45591110693306,0.082551,-0.02929,-0.01319,70.296,94.966,NA,9.909,28.663,53.441,12.2618
78,Venlafaxine_XR,rapid,104.39922801566505,423.6883769605861,0.080771,-0.030891,-0.013403,74.138,96.502,NA,8.163,24.814,46.798,12.2091
79,Venlafaxine_XR,normal,108.29790085195891,487.8349842394835,0.098875,-0.026874,-0.012855,64.499,92.557,0.873,13.467,34.776,62.927,14.2674
80,Venlafaxine_XR,rapid,191.21273959590337,563.0257474314905,0.116288,-0.02304,-0.012054,55.297,86.787,3.571,19.59,46.888,82.972,15.8247
81,Venlafaxine_XR,rapid,47.52833525554461,368.72239704331776,0.097177,-0.030575,-0.013383,73.38,96.357,NA,8.687,25.519,47.644,14.6445
82,Venlafaxine_XR,normal,36.756532581479824,171.06444947370684,0.069081,-0.040015,-0.013882,96.035,99.948,NA,NA,3.978,13.854,11.3347
83,Venlafaxine_XR,normal,88.98311639842797,1526.8275131855337,0.044863,-0.031093,-0.013646,74.623,98.248,1.105,10.403,24.286,41.241,6.8101
84,Venlafaxine_XR,normal,80.6843055297386,218.09246161297187,0.07351,-0.034458,-0.013671,82.699,98.428,NA,2.796,16.635,34.971,11.5049
85,Venlafaxine_XR,normal,126.3937760251282,598.4714209727587,0.029721,-0.041097,-0.013889,98.633,99.999,NA,NA,2.838,9.818,4.9125
86,Venlafaxine_XR,normal,133.02374226477122,365.9725773979968,0.037705,-0.040285,-0.013886,96.684,99.976,NA,NA,4.244,13.249,6.1922
87,Venlafaxine_XR,rapid,207.01534848298957,478.8796329095419,0.056711,-0.034966,-0.013739,83.918,98.917,NA,3.756,16.147,32.452,8.9032
88,Venlafaxine_XR,normal,77.2527105792619,386.14266106327307,0.054129,-0.038188,-0.013861,91.652,99.801,NA,0.596,9.803,21.674,8.7222
89,Venlafaxine_XR,normal,106.58170278010624,166.2345040232138,0.128353,-0.023657,-0.011984,56.776,86.281,0.957,17.91,46.901,85.224,17.5186
90,Venlafaxine_XR,rapid,340.7507161013676,482.59938926030014,0.041757,-0.038053,-0.013855,91.328,99.757,NA,0.326,9.761,22.088,6.7257
91,Venlafaxine_XR,normal,135.88863131813105,705.4311029219135,0.027817,-0.041098,-0.013889,98.635,99.999,NA,NA,3.133,10.061,4.5953
92,Venlafaxine_XR,rapid,111.07877483960286,668.9580045181253,0.087033,-0.028141,-0.01315,67.539,94.68,1.137,12.419,30.948,55.263,12.7827
93,Venlafaxine_XR,normal,53.24667451291776,1399.3244238404657,0.091966,-0.019356,-0.012027,46.455,86.592,9.561,26.686,51.578,81.253,12.2028
94,Venlafaxine_XR,normal,177.13898867463,577.0337685519214,0.066055,-0.032669,-0.013594,78.406,97.875,NA,6.568,20.967,39.937,10.1579
95,Venlafaxine_XR,rapid,151.736515359882,429.53046060193566,0.053958,-0.036304,-0.013801,87.129,99.367,NA,2.276,13.409,28.023,8.5671
96,Venlafaxine_XR,normal,89.9698490543225,472.2020081421029,0.041861,-0.039966,-0.013885,95.919,99.975,NA,NA,6.289,15.374,6.8396
97,Venlafaxine_XR,normal,121.20666207767565,480.53457434303334,0.039961000000000003,-0.039814,-0.013883,95.553,99.961,NA,NA,6.262,15.735,6.5254
98,Venlafaxine_XR,normal,34.39474992035078,103.5054774533072,0.07586,-0.039801,-0.013875,95.523,99.901,NA,NA,2.745,13.932,12.4522
99,Venlafaxine_XR,poor,37.063386931179984,523.4932253093798,0.083777,-0.031374,-0.013627,75.297,98.111,NA,9.159,23.759,41.567,12.7618
100,Venlafaxine_XR,rapid,157.3419804966419,223.35773693389345,0.041579,-0.039464,-0.013877,94.712,99.913,NA,NA,5.823,16.557,6.7855
101,Venlafaxine_XR,normal,74.96530159704103,423.7509561755653,0.16532,-0.018451,-0.010643,44.282,76.631,7.59,29.981,68.274,118.894,20.2916
102,Venlafaxine_XR,normal,137.04913918127636,910.1293176709552,0.053964,-0.034644,-0.01378,83.145,99.216,NA,6.103,17.677,32.256,8.4302
103,Venlafaxine_XR,poor,14.260018773791144,762.9509822854076,0.141746,-0.015761,-0.010221,37.826,73.595,12.567,36.64,74.973,124.341,16.6945
104,Venlafaxine_XR,normal,101.0365427913592,554.1151453368591,0.110757,-0.024558,-0.012453,58.938,89.66,2.807,17.13,41.276,73.163,15.4825
105,Venlafaxine_XR,normal,85.8129202899189,1063.6462239694702,0.126429,-0.018804,-0.011517,45.129,82.921,9.791,27.996,56.616,93.501,16.2913
106,Venlafaxine_XR,rapid,80.04205079816539,501.1605738412813,0.071209,-0.033241,-0.01366,79.778,98.353,NA,6.354,19.914,37.506,11.0073
107,Venlafaxine_XR,normal,52.17137138120837,359.7041009305821,0.090211,-0.031721,-0.013494,76.13,97.154,NA,7.255,22.956,43.641,13.7511
108,Venlafaxine_XR,rapid,72.33486504634124,350.96411939517185,0.066075,-0.035861,-0.013781,86.067,99.221,NA,2.659,14.263,29.522,10.4537
109,Venlafaxine_XR,normal,125.0160576109584,514.2038893714779,0.049846,-0.037448,-0.013846,89.875,99.69,NA,1.703,11.493,24.171,7.9805
110,Venlafaxine_XR,normal,94.03364887839956,250.7580348518707,0.092479,-0.029677,-0.013183,71.225,94.917,NA,8.706,27.894,53.264,13.7872
111,Venlafaxine_XR,normal,91.66517293918436,417.41234488993206,0.058962,-0.036371,-0.013808,87.291,99.418,NA,2.493,13.442,27.734,9.3631
112,Venlafaxine_XR,rapid,68.07798814418086,426.9715013718052,0.104241,-0.027346,-0.01293,65.631,93.097,0.467,12.765,33.521,60.917,15.1335
113,Venlafaxine_XR,poor,41.549164246713346,259.6159000192261,0.077988,-0.036748,-0.013811,88.196,99.437,NA,1.383,12.219,26.611,12.4342
114,Venlafaxine_XR,normal,35.991282862688855,666.765776915838,0.127024,-0.02132,-0.012163,51.169,87.576,6.557,23.095,48.234,79.208,17.1756
115,Venlafaxine_XR,normal,118.23376071034284,215.4981995676744,0.06039,-0.036017,-0.013771,86.441,99.153,NA,1.385,13.409,29.27,9.5787
116,Venlafaxine_XR,normal,43.16340516731,673.7855943767938,0.060717,-0.033604,-0.013748,80.649,98.989,NA,6.946,19.571,35.099,9.4168
117,Venlafaxine_XR,normal,90.32881818021232,254.71347688192324,0.062884,-0.036243,-0.013783,86.983,99.241,NA,1.274,12.977,28.454,9.992
118,Venlafaxine_XR,normal,63.84265571413022,515.1436727963178,0.099442,-0.027555,-0.013056,66.133,94.005,1.103,13.008,32.463,57.851,14.5087
119,Venlafaxine_XR,normal,135.32236917752374,600.1334433894275,0.091334,-0.027455,-0.012989,65.893,93.519,0.985,12.92,32.981,59.466,13.2877
120,Venlafaxine_XR,poor,37.84276366122178,692.6097221891583,0.073218,-0.030306,-0.013553,72.734,97.583,0.485,10.56,25.837,44.503,11.0451
121,Venlafaxine_XR,normal,63.00556790710296,372.6227796917413,0.082407,-0.032491,-0.013563,77.979,97.655,NA,6.377,21.279,40.919,12.6549
122,Venlafaxine_XR,normal,46.78967461247746,520.8992617319037,0.070454,-0.034183,-0.013775,82.04,99.183,NA,6.174,18.461,33.507,10.9824
123,Venlafaxine_XR,normal,116.34352393688116,516.633655089368,0.081096,-0.030128,-0.013342,72.308,96.065,NA,9.424,26.517,49.057,12.1627
124,Venlafaxine_XR,normal,90.87916703812972,388.34374588317206,0.112669,-0.0254,-0.012517,60.959,90.119,1.183,15.358,39.571,71.582,15.8989
125,Venlafaxine_XR,normal,137.19305614118227,481.2912418389332,0.069285,-0.032625,-0.013581,78.299,97.785,NA,6.4,21.022,40.297,10.6517
126,Venlafaxine_XR,rapid,155.71839009704695,468.26702748041305,0.030557,-0.041018,-0.013888,98.443,99.997,NA,NA,2.15,9.495,5.0541
127,Venlafaxine_XR,normal,59.07883978236984,626.2913552590334,0.1927,-0.014314,-0.009426,34.353,67.871,14.809,42.398,88.766,149.981,21.2561
128,Venlafaxine_XR,rapid,241.0966578000452,630.9720066165804,0.073485,-0.030508,-0.013381,73.218,96.345,NA,8.931,25.66,47.744,11.0639
129,Venlafaxine_XR,normal,81.4958799768396,437.97120302804217,0.122423,-0.023792,-0.012205,57.101,87.876,2.719,18.179,44.511,79.316,16.8608
130,Venlafaxine_XR,rapid,78.71427930531115,537.7781739687164,0.064548,-0.034603,-0.013756000000000001,83.046,99.043,NA,5.275,17.402,32.878,10.0923
131,Venlafaxine_XR,normal,81.0624369467265,474.1760486920943,0.087653,-0.029744,-0.013303,71.387,95.78,NA,9.921,27.39,50.372,13.0948
132,Venlafaxine_XR,poor,49.36869130870255,297.11906584580987,0.074163,-0.036193,-0.013793,86.862,99.307,NA,2.185,13.511,28.451,11.7672
133,Venlafaxine_XR,normal,63.48321915430129,714.1099047599967,0.05438,-0.035409,-0.01383,84.982,99.58,NA,5.411,16.46,29.806,8.5521
134,Venlafaxine_XR,rapid,193.43260348092167,521.7653247002996,0.066318,-0.032637,-0.013582,78.329,97.788,NA,6.378,20.994,40.269,10.1967
135,Venlafaxine_XR,normal,102.35526462552674,715.1807777362748,0.053898,-0.035733,-0.013818,85.76,99.489,NA,4.74,15.603,29.184,8.4972
136,Venlafaxine_XR,rapid,221.32161445333205,311.84363286087597,0.031773,-0.040637,-0.013887,97.529,99.987,NA,NA,2.781,11.24,5.239
137,Venlafaxine_XR,normal,66.86313364884786,236.6071717801594,0.059461,-0.038341,-0.013855,92.018,99.757,NA,NA,8.335,20.903,9.6146
138,Venlafaxine_XR,rapid,134.92106067657926,653.0796567987604,0.065076,-0.032977,-0.013643,79.145,98.228,NA,6.796,20.462,38.32,10.0322
139,Venlafaxine_XR,normal,48.04803399386789,260.7461541251668,0.065768,-0.038466,-0.013862,92.319,99.805,NA,NA,8.608,20.557,10.6342
140,Venlafaxine_XR,normal,101.26638406107864,407.8200010833809,0.068884,-0.033746,-0.013661,80.99,98.357,NA,4.992,18.628,36.595,10.7007
141,Venlafaxine_XR,normal,69.70355883706883,397.4146583717716,0.07614,-0.033311,-0.013637,79.946,98.19,NA,5.657,19.593,37.894,11.7806
142,Venlafaxine_XR,rapid,107.32089842465514,437.90916656941977,0.028,-0.041485,-0.013889,99.564,100,NA,NA,NA,5.656,4.6616
143,Venlafaxine_XR,rapid,82.42456399705702,502.330347258314,0.0572,-0.036578,-0.013829,87.788,99.569,NA,3.061,13.541,26.89,9.0887
144,Venlafaxine_XR,rapid,151.444313051352,710.6331128851732,0.0654,-0.032555,-0.013614,78.132,98.02,NA,7.315,21.32,39.646,10.0431
145,Venlafaxine_XR,normal,46.442810466685174,720.8807755768225,0.076087,-0.029746,-0.013539,71.39,97.478,1.017,11.378,26.893,45.61,11.4273
146,Venlafaxine_XR,normal,109.791501318913,384.7314633856405,0.101263,-0.026926,-0.01281,64.622,92.229,0.165,13.043,34.996,64.014,14.6038
147,Venlafaxine_XR,normal,68.4908125018344,932.7040623229926,0.058635,-0.032018,-0.013712,76.843,98.726,0.249,9.252,22.608,38.647,8.9778
148,Venlafaxine_XR,poor,17.428036195337555,425.2115852676654,0.111393,-0.028635,-0.013261,68.723,95.48,0.555,11.79,29.685,52.493,16.4847
149,Venlafaxine_XR,normal,95.05390079566548,316.69368164635983,0.08867,-0.03006,-0.013262,72.143,95.489,NA,8.582,26.853,51.011,13.2808
150,Venlafaxine_XR,normal,86.13530768708053,295.7527202900545,0.037862,-0.041081,-0.013888,98.595,99.997,NA,NA,1.35,8.674,6.2718
151,Venlafaxine_XR,normal,64.72730702499135,554.7126817210734,0.044609,-0.03921,-0.013884,94.104,99.962,NA,0.731,8.801,18.599,7.2304
152,Venlafaxine_XR,normal,135.93785266190412,232.26478822564252,0.101079,-0.027062,-0.012777,64.949,91.994,NA,12.451,34.985,64.771,14.5855
153,Venlafaxine_XR,rapid,240.86928149558364,785.7254254269511,0.029832,-0.040542,-0.013887,97.301,99.99,NA,NA,4.55,12.664,4.9023
154,Venlafaxine_XR,normal,64.6610676901337,556.1712468467375,0.053841,-0.03731,-0.013862,89.544,99.808,NA,2.967,12.683,24.564,8.5961
155,Venlafaxine_XR,normal,122.5987749304665,196.0225114705326,0.035958,-0.040871,-0.013888,98.089,99.992,NA,NA,1.261,9.418,5.949
156,Venlafaxine_XR,normal,101.39400708645974,275.07463012997425,0.040788,-0.04043,-0.013886,97.032,99.979,NA,NA,3.343,12.258,6.7127
157,Venlafaxine_XR,normal,176.0560457977099,1133.1267965517122,0.048652,-0.03532,-0.013811,84.769,99.436,NA,5.691,16.574,30.207,7.6375
158,Venlafaxine_XR,rapid,101.68396582858406,242.5707568318512,0.048165,-0.039146,-0.013872,93.951,99.879,NA,NA,6.551,17.824,7.8395
159,Venlafaxine_XR,normal,97.83558476254998,219.7100520709692,0.092635,-0.029657,-0.01317,71.177,94.823,NA,8.604,27.978,53.595,13.8055
160,Venlafaxine_XR,rapid,123.59482004505544,724.9455738253538,0.044754,-0.03791,-0.013866,90.983,99.837,NA,2.323,11.409,22.742,7.1776
161,Venlafaxine_XR,normal,88.16374499546478,516.2443709899254,0.077503,-0.031458,-0.013507,75.5,97.251,NA,8.178,23.556,43.678,11.7842
162,Venlafaxine_XR,normal,104.43644420248724,743.2350681803819,0.039739,-0.039019,-0.013882,93.645,99.954,NA,1.338,9.463,19.319,6.4263
163,Venlafaxine_XR,normal,49.51609001870522,1113.021076129029,0.074878,-0.024882,-0.013016,59.717,93.718,4.534,17.675,37.121,60.583,10.7022
164,Venlafaxine_XR,rapid,83.41027247068786,576.255310672417,0.087386,-0.028971,-0.01326,69.53,95.47,0.479,11.329,29.006,52.087,12.9573
165,Venlafaxine_XR,rapid,89.96723686700798,296.960799618959,0.058734,-0.037042,-0.013821,88.902,99.509,NA,0.808,11.499,25.605,9.3904
166,Venlafaxine_XR,rapid,211.5327931962569,328.72111468264995,0.043662,-0.038353,-0.01386,92.047,99.79,NA,NA,8.839,20.973,7.054
167,Venlafaxine_XR,poor,37.59338623099617,531.2324800890253,0.049388,-0.037166,-0.013839,89.198,99.638,NA,2.036,12.083,25.093,7.889
168,Venlafaxine_XR,rapid,118.13995900400263,537.7017679810169,0.052197,-0.03689,-0.013832,88.535,99.593,NA,2.483,12.728,25.969,8.3171
169,Venlafaxine_XR,normal,143.31233133748412,342.1996663726015,0.051352,-0.03728,-0.013831,89.472,99.587,NA,0.806,11.166,24.762,8.2234
170,Venlafaxine_XR,normal,113.02599129333522,697.0651535217117,0.057429,-0.034866,-0.013775,83.679,99.177,NA,5.362,17.039,31.921,8.9934
171,Venlafaxine_XR,normal,140.68356881168427,550.2101962727671,0.04945,-0.037219,-0.01384,89.324,99.647,NA,2.001,11.977,24.922,7.9019
172,Venlafaxine_XR,rapid,180.28776306083773,337.2018394849613,0.052271,-0.036581,-0.013807,87.794,99.408,NA,1.551,12.619,27.163,8.3228
173,Venlafaxine_XR,normal,76.41296108255858,340.78552669893963,0.041252,-0.040787,-0.013888,97.889,99.994,NA,NA,3.135,11.017,6.8037
174,Venlafaxine_XR,normal,152.5039028105462,225.49431784317943,0.060833,-0.035154,-0.013729,84.369,98.848,NA,2.559,15.354,32.222,9.5757
175,Venlafaxine_XR,rapid,138.8858873156287,677.1991634118257,0.047337,-0.037351,-0.01385,89.642,99.721,NA,2.509,12.158,24.469,7.564
176,Venlafaxine_XR,normal,139.54366757732896,348.98376995391135,0.043429,-0.039124,-0.013874,93.897,99.891,NA,NA,7.147,18.111,7.0605
177,Venlafaxine_XR,rapid,127.20888717704236,684.3056012965424,0.058521,-0.034545,-0.01375,82.907,98.998,NA,5.448,17.516,33.094,9.1419
178,Venlafaxine_XR,normal,82.65525944671857,667.1045697130787,0.053817,-0.03618,-0.013838,86.832,99.631,NA,4.36,14.877,27.821,8.5144
179,Venlafaxine_XR,poor,41.35215468288428,496.57877390374074,0.05463,-0.037661,-0.013863,90.387,99.812,NA,2.241,11.733,23.504,8.7506
180,Venlafaxine_XR,normal,78.41648162966464,442.12143212288623,0.092294,-0.02912,-0.013204,69.888,95.065,NA,10.501,28.941,53.258,13.6895
